Lat,Lon,Predicted_NTU,Flow_U,Flow_V,Risk_Level,Source
16.570053,80.526146,597.8211,-93064.18,-150609.98,Critical,Agricultural Runoff
16.568436,80.45865,59.41252,1522.701,-1393.465,Low,Agricultural Runoff
16.568436,80.460335,29.846123,2040.2825,-4489.133,Low,Agricultural Runoff
16.568436,80.46202,37.569153,21545.465,-11291.617,Low,Agricultural Runoff
16.568436,80.46371,72.41984,-126.58926,-4717.5776,Low,Agricultural Runoff
16.568436,80.4654,63.42069,10208.514,-1000.1247,Low,Agricultural Runoff
16.568436,80.46709,61.329056,-3693.7192,3923.5706,Low,Agricultural Runoff
16.568436,80.46877,31.637386,17416.742,-9005.995,Low,Agricultural Runoff
16.568436,80.502525,192.61444,42107.1,-30324.857,Moderate,Agricultural Runoff
16.568436,80.50421,339.13605,89694.68,53217.973,High,Agricultural Runoff
16.568436,80.5059,366.96826,97873.98,-34173.312,High,Agricultural Runoff
16.568436,80.50758,464.2566,125564.3,35277.0,High,Agricultural Runoff
16.568436,80.50927,537.3114,133376.52,57100.047,Critical,Agricultural Runoff
16.568436,80.51096,522.34076,120698.87,131066.55,Critical,Agricultural Runoff
16.568436,80.51265,582.8877,151527.19,157843.7,Critical,Agricultural Runoff
16.568436,80.514336,536.6687,132727.11,135963.66,Critical,Agricultural Runoff
16.568436,80.51602,605.2576,152643.12,142193.42,Critical,Agricultural Runoff
16.568436,80.51771,558.033,151202.72,82753.66,Critical,Agricultural Runoff
16.568436,80.519394,436.28204,109478.85,-89796.98,High,Agricultural Runoff
16.568436,80.52109,493.6635,120197.45,-110270.0,High,Agricultural Runoff
16.568436,80.52277,556.3683,132675.34,-125019.37,Critical,Agricultural Runoff
16.568436,80.52446,555.6356,135749.6,-31173.7,Critical,Agricultural Runoff
16.568436,80.526146,556.789,132397.42,33353.375,Critical,Agricultural Runoff
16.568436,80.52783,604.6339,156289.0,47575.5,Critical,Agricultural Runoff
16.566818,80.50083,203.05165,45187.7,6395.145,Moderate,Agricultural Runoff
16.566818,80.502525,195.97054,39749.562,10006.94,Moderate,Agricultural Runoff
16.566818,80.50421,169.7678,31656.879,5755.8384,Moderate,Agricultural Runoff
16.566818,80.5059,70.86545,3618.937,-60943.42,Low,Agricultural Runoff
16.566818,80.50758,149.52525,20519.871,-51967.355,Moderate,Agricultural Runoff
16.566818,80.50927,266.8552,47810.195,-6303.4897,Moderate,Agricultural Runoff
16.566818,80.51096,502.66232,124932.97,79311.06,Critical,Agricultural Runoff
16.566818,80.51265,636.1462,180336.69,150781.88,Critical,Agricultural Runoff
16.566818,80.514336,597.73474,169330.12,99419.02,Critical,Agricultural Runoff
16.566818,80.51602,586.932,151788.33,88945.664,Critical,Agricultural Runoff
16.566818,80.51771,499.1323,115840.36,93106.305,High,Agricultural Runoff
16.566818,80.519394,435.84668,103671.91,85494.66,High,Agricultural Runoff
16.566818,80.52109,521.16455,125557.69,78870.79,Critical,Agricultural Runoff
16.566818,80.52277,580.19946,140059.61,94101.15,Critical,Agricultural Runoff
16.566818,80.52446,576.35187,141827.11,124314.43,Critical,Agricultural Runoff
16.566818,80.526146,590.1117,146318.2,120969.76,Critical,Agricultural Runoff
16.566818,80.52783,626.26404,156126.34,132960.03,Critical,Agricultural Runoff
16.566818,80.529526,656.6185,174733.36,63255.387,Critical,Agricultural Runoff
16.565199,80.47384,275.27557,-3488.39,-14425.145,Moderate,Agricultural Runoff
16.565199,80.475525,275.8729,85150.125,-34974.332,Moderate,Agricultural Runoff
16.565199,80.4924,153.98935,21303.906,-74580.05,Moderate,Agricultural Runoff
16.565199,80.49409,220.33534,-61183.895,-93769.125,Moderate,Agricultural Runoff
16.565199,80.49577,320.57388,25066.4,-89805.914,High,Agricultural Runoff
16.565199,80.50083,140.53223,24311.477,-41240.492,Moderate,Agricultural Runoff
16.565199,80.502525,108.76144,11780.855,-56122.258,Moderate,Agricultural Runoff
16.565199,80.50421,36.05295,-9996.312,-24415.992,Low,Agricultural Runoff
16.565199,80.5059,38.232227,-8272.723,55488.86,Low,Agricultural Runoff
16.565199,80.50758,158.6075,21521.729,42530.332,Moderate,Agricultural Runoff
16.565199,80.50927,235.3182,54088.25,-29081.135,Moderate,Agricultural Runoff
16.565199,80.51096,448.95575,128907.67,-36457.867,High,Agricultural Runoff
16.565199,80.51265,542.4797,-39259.62,7246.0493,Critical,Agricultural Runoff
16.565199,80.51771,420.8833,-155361.33,131596.06,High,Agricultural Runoff
16.565199,80.519394,467.71698,-132920.78,169309.61,High,Agricultural Runoff
16.565199,80.52109,546.75354,298385.88,189592.62,Critical,Agricultural Runoff
16.565199,80.52277,589.96014,135861.33,-125788.49,Critical,Agricultural Runoff
16.565199,80.52446,558.49396,134166.75,-135982.47,Critical,Agricultural Runoff
16.565199,80.526146,547.5046,136096.66,-77044.836,Critical,Agricultural Runoff
16.565199,80.52783,569.7246,144202.86,-85783.81,Critical,Agricultural Runoff
16.565199,80.529526,590.0286,147863.33,-96260.93,Critical,Agricultural Runoff
16.565199,80.53121,576.39417,153004.8,-81206.93,Critical,Agricultural Runoff
16.563581,80.48565,138.5481,31905.33,-76059.83,Moderate,Agricultural Runoff
16.563581,80.487335,187.46292,18525.854,17074.46,Moderate,Agricultural Runoff
16.563581,80.50083,163.21507,-17492.496,37984.203,Moderate,Agricultural Runoff
16.563581,80.502525,65.05991,-4726.659,-57002.094,Low,Agricultural Runoff
16.563581,80.50421,86.394295,-86576.86,-29799.47,Low,Agricultural Runoff
16.563581,80.5059,231.2813,-57113.45,24480.312,Moderate,Agricultural Runoff
16.563581,80.50758,424.5432,119609.15,108525.13,High,Agricultural Runoff
16.563581,80.51096,405.10922,83002.72,136372.86,High,Agricultural Runoff
16.563581,80.52277,558.3737,176974.89,218513.73,Critical,Agricultural Runoff
16.563581,80.52446,557.2689,176392.27,173644.52,Critical,Agricultural Runoff
16.563581,80.526146,553.26855,138036.16,115238.55,Critical,Agricultural Runoff
16.563581,80.52783,547.4055,141587.88,107244.414,Critical,Agricultural Runoff
16.563581,80.529526,510.68182,129034.28,100773.87,Critical,Agricultural Runoff
16.563581,80.53121,456.37158,112458.77,66020.89,High,Agricultural Runoff
16.563581,80.5329,469.87177,70996.336,-28550.936,High,Agricultural Runoff
16.561962,80.526146,537.9548,150116.69,162033.23,Critical,Agricultural Runoff
16.561962,80.52783,541.7509,133386.9,-99763.484,Critical,Agricultural Runoff
16.561962,80.529526,511.2945,127954.016,-76349.25,Critical,Agricultural Runoff
16.561962,80.53121,454.80615,114099.27,-48671.59,High,Agricultural Runoff
16.561962,80.5329,460.27225,-30984.578,-65229.625,High,Agricultural Runoff
16.561962,80.534584,417.69772,-201362.97,-12936.79,High,Agricultural Runoff
16.560345,80.52783,473.3817,47373.33,145490.58,High,Agricultural Runoff
16.560345,80.529526,502.8543,198073.64,-87787.81,Critical,Agricultural Runoff
16.560345,80.53121,524.2041,137456.52,-130947.016,Critical,Agricultural Runoff
16.560345,80.5329,540.38824,-71645.59,-48361.58,Critical,Agricultural Runoff
16.560345,80.534584,553.85016,-688773.6,13237.398,Critical,Agricultural Runoff
16.560345,80.53627,443.28955,-48014.297,-27234.828,High,Agricultural Runoff
16.558727,80.529526,388.24316,118503.63,82376.195,High,Agricultural Runoff
16.558727,80.53121,479.91302,220650.34,66646.77,High,Agricultural Runoff
16.558727,80.5329,554.1771,116987.63,110616.24,Critical,Agricultural Runoff
16.558727,80.534584,600.83154,-756803.4,70825.734,Critical,Agricultural Runoff
16.558727,80.53627,485.08875,7320.979,-198.69719,High,Agricultural Runoff
16.558727,80.537964,303.90692,148395.39,1467.4146,High,Agricultural Runoff
16.557108,80.53121,407.59296,85169.34,86410.12,High,Agricultural Runoff
16.557108,80.5329,529.8414,120490.586,-136831.25,Critical,Agricultural Runoff
16.557108,80.534584,580.402,-739263.2,-82566.7,Critical,Agricultural Runoff
16.557108,80.53627,566.276,7320.979,-198.69719,Critical,Agricultural Runoff
16.557108,80.537964,491.50705,7320.979,-198.69719,High,Agricultural Runoff
16.557108,80.53965,419.8972,-242213.5,-32814.11,High,Agricultural Runoff
16.557108,80.541336,407.34473,134571.31,-26178.379,High,Agricultural Runoff
16.55549,80.5329,511.20605,123356.35,-83788.95,Critical,Agricultural Runoff
16.55549,80.534584,550.83325,-93116.74,-147277.61,Critical,Agricultural Runoff
16.55549,80.53627,579.00775,104692.83,-114332.65,Critical,Agricultural Runoff
16.55549,80.537964,521.2657,128976.3,-21456.832,Critical,Agricultural Runoff
16.55549,80.53965,448.16058,112475.45,-17693.227,High,Agricultural Runoff
16.55549,80.541336,462.11606,193271.61,15130.623,High,Agricultural Runoff
16.553873,80.53121,287.13593,38512.617,-44313.902,Moderate,Agricultural Runoff
16.553873,80.5329,493.58087,119365.68,69437.96,High,Agricultural Runoff
16.553873,80.534584,526.08496,129402.125,73801.1,Critical,Agricultural Runoff
16.553873,80.53627,536.4799,136282.28,68117.555,Critical,Agricultural Runoff
16.553873,80.537964,503.45895,129550.78,61050.21,Critical,Agricultural Runoff
16.553873,80.53965,491.91367,126403.125,65215.574,High,Agricultural Runoff
16.553873,80.541336,481.14508,120669.67,53905.668,High,Agricultural Runoff
16.553873,80.54302,378.37164,71941.125,-8552.0,High,Agricultural Runoff
16.552254,80.5329,460.8846,23214.615,133869.2,High,Agricultural Runoff
16.552254,80.534584,547.60767,141987.9,-83040.0,Critical,Agricultural Runoff
16.552254,80.53627,544.632,153250.33,-103714.71,Critical,Agricultural Runoff
16.552254,80.537964,514.48364,129339.19,-126746.484,Critical,Agricultural Runoff
16.552254,80.53965,494.72595,121161.57,-96949.84,High,Agricultural Runoff
16.552254,80.541336,512.91876,123337.12,-118501.01,Critical,Agricultural Runoff
16.552254,80.54302,445.92188,92212.99,-72529.49,High,Agricultural Runoff
16.550636,80.534584,576.8124,315205.16,201251.66,Critical,Agricultural Runoff
16.550636,80.53627,587.6816,159217.7,-48342.523,Critical,Agricultural Runoff
16.550636,80.537964,540.9262,-9607.898,-36739.836,Critical,Agricultural Runoff
16.550636,80.53965,464.14886,-120992.37,16610.607,High,Agricultural Runoff
16.550636,80.541336,470.57648,109234.82,-19415.92,High,Agricultural Runoff
16.550636,80.54302,478.73865,185667.44,-46791.91,High,Agricultural Runoff
16.549019,80.53627,582.2207,139499.33,220846.06,Critical,Agricultural Runoff
16.549019,80.537964,599.342,20413.201,79889.2,Critical,Agricultural Runoff
16.5474,80.537964,541.5726,137585.56,-58164.316,Critical,Agricultural Runoff
16.5474,80.53965,343.102,-7079.56,3844.103,High,Agricultural Runoff
16.5474,80.541336,363.3905,66078.516,-29234.012,High,Agricultural Runoff
16.545782,80.537964,445.35684,192417.66,43239.92,High,Agricultural Runoff
16.545782,80.53965,351.6261,80139.89,-57717.887,High,Agricultural Runoff
16.545782,80.541336,294.6527,56107.07,-3933.33,Moderate,Agricultural Runoff
16.545782,80.54302,432.8934,-7730.924,-1627.8956,High,Agricultural Runoff
16.544165,80.537964,300.3164,62998.496,-13948.697,High,Agricultural Runoff
16.544165,80.53965,326.7478,-10632.099,7428.197,High,Agricultural Runoff
16.544165,80.541336,251.1845,38750.11,21818.67,Moderate,Agricultural Runoff
16.544165,80.54302,322.0384,47515.438,16472.604,High,Agricultural Runoff
16.544165,80.54471,364.86063,28870.914,-92075.09,High,Agricultural Runoff
16.542545,80.53965,287.52692,-140807.45,-8636.253,Moderate,Agricultural Runoff
16.542545,80.546394,317.92157,3380.202,104590.74,High,Agricultural Runoff
16.542545,80.54809,506.72974,25523.965,164767.72,Critical,Agricultural Runoff
16.542545,80.549774,516.3268,116128.65,-98421.805,Critical,Agricultural Runoff
16.542545,80.55146,463.50757,129548.62,-79033.06,High,Agricultural Runoff
16.542545,80.55315,381.51898,103436.88,445.38724,High,Agricultural Runoff
16.542545,80.55483,293.6756,68223.4,6651.836,Moderate,Agricultural Runoff
16.540928,80.549774,504.97385,155014.94,177740.88,Critical,Agricultural Runoff
16.540928,80.55146,513.7374,65339.062,134809.45,Critical,Agricultural Runoff
16.540928,80.55315,322.9656,29829.305,17880.785,High,Agricultural Runoff
16.540928,80.55483,343.81754,-28684.914,22054.08,High,Agricultural Runoff
16.540928,80.556526,390.31982,92387.86,-18589.646,High,Agricultural Runoff
16.539309,80.556526,375.3075,35601.418,4142.2544,High,Industrial Zone Upstream
16.539309,80.55821,286.3849,33982.863,-2763.763,Moderate,Industrial Zone Upstream
16.539309,80.5599,352.50064,54201.734,-838.9505,High,Industrial Zone Upstream
16.539309,80.561584,410.3913,118671.1,-5200.309,High,Industrial Zone Upstream
16.539309,80.56327,462.74512,120027.21,6940.4927,High,Industrial Zone Upstream
16.539309,80.56496,342.11072,72614.83,11919.995,High,Industrial Zone Upstream
16.537691,80.55821,369.84113,57013.0,-2938.7986,High,Industrial Zone Upstream
16.537691,80.5599,399.69595,93793.52,-1731.2452,High,Industrial Zone Upstream
16.537691,80.561584,408.82697,104577.12,-4891.927,High,Industrial Zone Upstream
16.537691,80.56327,567.9437,152584.23,49819.207,Critical,Industrial Zone Upstream
16.537691,80.56496,471.2199,121110.97,35349.656,High,Industrial Zone Upstream
16.537691,80.56665,225.30711,-86508.32,791.25885,Moderate,Industrial Zone Upstream
16.536074,80.55821,515.23254,240127.86,6975.2065,Critical,Industrial Zone Upstream
16.536074,80.5599,366.11346,103044.49,11366.115,High,Industrial Zone Upstream
16.536074,80.561584,424.91516,109882.54,60992.53,High,Industrial Zone Upstream
16.536074,80.56327,558.8943,53667.062,109939.984,Critical,Industrial Zone Upstream
16.536074,80.56496,329.818,79267.39,-8313.717,High,Industrial Zone Upstream
16.534454,80.55821,475.03894,169845.58,-25976.553,High,Industrial Zone Upstream
16.534454,80.5599,436.56628,21521.629,6290.014,High,Industrial Zone Upstream
16.532837,80.5599,472.59937,-312110.16,5103.091,High,Industrial Zone Upstream
16.53122,80.5599,455.0021,-472919.9,-35170.535,High,Industrial Zone Upstream
16.5296,80.5599,290.1538,7478.6084,-21281.57,Moderate,Industrial Zone Upstream
16.5296,80.573395,274.63138,-23357.32,47216.484,Moderate,Industrial Zone Upstream
16.5296,80.57509,169.06688,33675.52,-58694.348,Moderate,Industrial Zone Upstream
16.527983,80.5599,307.60516,109344.3,4598.332,High,Industrial Zone Upstream
16.527983,80.576775,181.39067,-72828.94,-9096.529,Moderate,Industrial Zone Upstream
16.526365,80.5599,327.5813,158005.22,-2209.995,High,Industrial Zone Upstream
16.526365,80.57846,171.13194,-81677.8,-8170.145,Moderate,Industrial Zone Upstream
16.526365,80.58015,184.41486,27620.639,-10386.49,Moderate,Industrial Zone Upstream
16.524746,80.5599,297.08127,108414.21,-33930.93,Moderate,Industrial Zone Upstream
16.524746,80.561584,199.3494,55871.62,-19782.627,Moderate,Industrial Zone Upstream
16.524746,80.58015,139.96483,169.01605,4634.902,Moderate,Industrial Zone Upstream
16.524746,80.58183,351.60367,82851.91,-34957.848,High,Industrial Zone Upstream
16.523129,80.5599,272.11166,82640.92,13930.981,Moderate,Industrial Zone Upstream
16.523129,80.561584,204.82747,50519.23,15627.735,Moderate,Industrial Zone Upstream
16.523129,80.58015,348.1442,68750.84,88030.36,High,Industrial Zone Upstream
16.523129,80.58183,363.92023,83320.91,40039.562,High,Industrial Zone Upstream
16.523129,80.58352,299.01068,51156.266,23727.73,Moderate,Industrial Zone Upstream
16.52151,80.561584,223.42795,-10271.598,23627.912,Moderate,Industrial Zone Upstream
16.52151,80.58183,375.1501,110060.305,119730.92,High,Industrial Zone Upstream
16.52151,80.58352,273.07605,-1328.5627,60680.25,Moderate,Industrial Zone Upstream
16.519892,80.561584,219.63081,4194.22,2288.1545,Moderate,Industrial Zone Upstream
16.518274,80.561584,193.21826,-53864.46,7001.5234,Moderate,Industrial Zone Upstream
16.518274,80.56327,226.00053,-12938.177,-31661.088,Moderate,Industrial Zone Upstream
16.518274,80.56496,176.12943,-10951.775,-23624.766,Moderate,Industrial Zone Upstream
16.516655,80.561584,220.21233,17639.621,9406.769,Moderate,Industrial Zone Upstream
16.516655,80.56327,147.64641,-10408.701,-22111.625,Moderate,Industrial Zone Upstream
16.516655,80.56496,146.53398,15464.256,-12331.46,Moderate,Industrial Zone Upstream
16.516655,80.56665,146.07011,-2563.42,-35617.848,Moderate,Industrial Zone Upstream
16.515038,80.561584,266.62305,84434.69,36177.03,Moderate,Industrial Zone Upstream
16.515038,80.56327,138.435,13365.649,9356.343,Moderate,Industrial Zone Upstream
16.515038,80.56496,170.2931,-27610.414,10423.462,Moderate,Industrial Zone Upstream
16.515038,80.57509,145.40088,-18460.588,10006.89,Moderate,Industrial Zone Upstream
16.515038,80.576775,202.50708,-8517.559,-147700.73,Moderate,Industrial Zone Upstream
16.51342,80.58352,418.2494,-38245.926,-60933.582,High,Industrial Zone Upstream
16.51342,80.59534,457.1425,53510.65,12020.926,High,Industrial Zone Upstream
16.5118,80.58352,283.3672,153101.89,-31793.777,Moderate,Industrial Zone Upstream
16.5118,80.58521,411.46075,-71917.414,-37513.582,High,Industrial Zone Upstream
16.508566,80.58015,566.60364,197142.27,11039.609,Critical,Industrial Zone Upstream
16.508566,80.5869,376.86417,-138538.23,-85977.93,High,Industrial Zone Upstream
16.506947,80.58521,268.8722,41286.695,118274.69,Moderate,Industrial Zone Upstream
16.506947,80.5869,466.84656,-90860.41,129107.82,High,Industrial Zone Upstream
16.506947,80.588585,607.9195,162711.33,-126752.055,Critical,Industrial Zone Upstream
16.506947,80.59027,494.06018,-102422.08,-138014.39,High,Industrial Zone Upstream
16.506947,80.59196,314.1391,-57689.49,-23927.973,High,Industrial Zone Upstream
16.50533,80.588585,552.4586,86060.12,187948.83,Critical,Industrial Zone Upstream
16.50533,80.59027,625.53656,81174.9,179980.94,Critical,Industrial Zone Upstream
16.50533,80.59196,611.77893,172296.11,-51783.43,Critical,Industrial Zone Upstream
16.50533,80.59365,545.86304,-5660.9136,-163575.36,Critical,Industrial Zone Upstream
16.50533,80.59534,434.0026,2492.5442,-111966.56,High,Industrial Zone Upstream
16.503712,80.59196,535.68054,79178.67,172044.5,Critical,Industrial Zone Upstream
16.503712,80.59365,596.6288,182289.95,189320.47,Critical,Industrial Zone Upstream
16.503712,80.59534,582.6834,75228.21,160992.47,Critical,Industrial Zone Upstream
16.503712,80.59702,463.7278,165938.98,-103931.99,High,Industrial Zone Upstream
